Code,Name,City,Country,Latitude,Longitude
JDO,Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,-7.218958,-39.270100
LEC,Chapada Diamantina Airport,Lencois,Brazil,-12.482300,-41.277000
MEA,Macae Airport,Macae,Brazil,-22.343000,-41.766000
MII,Marilia Airport,Marilia,Brazil,-22.196892,-49.926400
VDC,Vitoria da Conquista Airport,Vitoria Da Conquista,Brazil,-14.862761,-40.863106
RIA,Santa Maria Airport,Santa Maria,Brazil,-29.711358,-53.688153
SCY,San Cristobal Airport,San Cristobal,Ecuador,-0.910206,-89.617450
LOH,Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,-3.995890,-79.371900
ESM,General Rivadeneira Airport,Esmeraldas,Ecuador,0.978519,-79.626600
LQM,Caucaya Airport,Puerto Leguizamo,Colombia,-0.180000,-74.770000
LPD,La Pedrera Airport,La Pedrera,Colombia,-1.330000,-69.580000
NQU,Reyes Murillo Airport,Nuqui,Colombia,5.700000,-77.280000
PDA,Obando Airport,Puerto Inirida,Colombia,3.850000,-67.910000
EYP,El Alcaravan Airport,Yopal,Colombia,5.319114,-72.383975
GYA,Capitan de Av. Emilio Beltran Airport,Guayaramerin,Bolivia,-10.820600,-65.345600
RIB,Capitan Av. Selin Zeitun Lopez Airport,Riberalta,Bolivia,-11.000000,-66.000000
CJA,Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,-7.139183,-78.489400
HUU,Alferez Fap David Figueroa Fernandini Airport,Huanuco,Peru,-9.878811,-76.204797
VIG,Juan Pablo Perez Alfonso Airport,El Vigia,Venezuela,8.624100,-71.672819
JPR,Ji-Parana Airport,Ji-Parana,Brazil,-10.870800,-61.846500
NEV,Vance Winkworth Amory International Airport,Charlestown,Saint Kitts and Nevis,17.205678,-62.589869
VIJ,Virgin Gorda Airport,Spanish Town,British Virgin Islands,18.446400,-64.427500
KOV,Kokshetau Airport,Kokshetau,Kazakhstan,53.329100,69.594600
PPK,Petropavlosk South Airport,Petropavlosk,Kazakhstan,54.774700,69.183900
DZN,Zhezkazgan Airport,Zhezkazgan,Kazakhstan,47.708333,67.733333
UKK,Ust Kamenogorsk Airport,Ust Kamenogorsk,Kazakhstan,50.036600,82.494200
KSN,Kostanay West Airport,Kostanay,Kazakhstan,53.206944,63.550278
KVD,Ganja Airport,Ganja,Azerbaijan,40.737700,46.317600
NAJ,Nakhchivan Airport,Nakhchivan,Azerbaijan,39.188800,45.458400
PYJ,Poliarny Airport,Yakutia,Russia,66.400431,112.030325
CKH,Chokurdakh Airport,Chokurdah,Russia,70.623100,147.902000
CYX,Cherskiy Airport,Cherskiy,Russia,68.740600,161.338000
IKS,Tiksi Airport,Tiksi,Russia,71.697700,128.903000
DYR,Ugolny Airport,Anadyr,Russia,64.734950,177.741483
OZH,Zaporizhzhia International Airport,Zaporozhye,Ukraine,47.867000,35.315700
HRK,Osnova International Airport,Kharkov,Ukraine,49.924786,36.289986
IFO,Ivano Frankivsk International Airport,Ivano-Frankivsk,Ukraine,48.884167,24.686111
UDJ,Uzhhorod International Airport,Uzhgorod,Ukraine,48.634278,22.263356
CSH,Solovki Airport,Solovetsky Islands,Russia,65.030000,35.733300
NOZ,Spichenkovo Airport,Novokuznetsk,Russia,53.811400,86.877200
OGZ,Beslan Airport,Beslan,Russia,43.205100,44.606600
EAR,Kearney Municipal Airport,Kearney,United States,40.727000,-99.006800
IGM,Kingman Airport,Kingman,United States,35.259500,-113.938000
PSC,Tri Cities Airport,Pasco,United States,46.264700,-119.119000
SVC,Grant County Airport,Silver City,United States,32.636500,-108.156000
SLY,Salekhard Airport,Salekhard,Russia,66.590753,66.611042
HMA,Khanty Mansiysk Airport,Khanty-Mansiysk,Russia,61.028479,69.086067
NYA,Nyagan Airport,Nyagan,Russia,62.110000,65.615000
OVS,Sovetsky Tyumenskaya Airport,Sovetskiy,Russia,61.320000,63.604400
NYM,Nadym Airport,Nadym,Russia,65.480900,72.698900
LBD,Khudzhand Airport,Khudzhand,Tajikistan,40.215400,69.694700
AZN,Andizhan Airport,Andizhan,Uzbekistan,40.727700,72.294000
FEG,Fergana Airport,Fergana,Uzbekistan,40.358800,71.745000
NMA,Namangan Airport,Namangan,Uzbekistan,40.984600,71.556700
NCU,Nukus Airport,Nukus,Uzbekistan,42.488400,59.623300
UGC,Urgench Airport,Urgench,Uzbekistan,41.584300,60.641700
KSQ,Karshi Khanabad Airport,Khanabad,Uzbekistan,38.833600,65.921500
TMJ,Termez Airport,Termez,Uzbekistan,37.286667,67.310000
EGO,Belgorod International Airport,Belgorod,Russia,50.643800,36.590100
UUA,Bugulma Airport,Bugulma,Russia,54.640000,52.801700
OSW,Orsk Airport,Orsk,Russia,51.072500,58.595600
HBX,Hubli Airport,Hubli,India,15.361700,75.084900
KCT,Koggala Airport,Koggala,Sri Lanka,5.993680,80.320300
SHL,Shillong Airport,Shillong,India,25.703600,91.978700
GAU,Lokpriya Gopinath Bordoloi International Airport,Guwahati,India,26.106092,91.585939
DMU,Dimapur Airport,Dimapur,India,25.883900,93.771100
BZL,Barisal Airport,Barisal,Bangladesh,22.801000,90.301200
MAQ,Mae Sot Airport,Tak,Thailand,16.699856,98.545056
BMV,Buon Ma Thuot Airport,Buonmethuot,Vietnam,12.668311,108.120272
HPH,Cat Bi International Airport,Haiphong,Vietnam,20.819386,106.724989
CXR,Cam Ranh Airport,Nha Trang,Vietnam,11.998153,109.219372
VCS,Co Ong Airport,Conson,Vietnam,8.731831,106.632589
VCA,Tra Noc Airport,Can Tho,Vietnam,10.085119,105.711922
DIN,Dien Bien Phu Airport,Dienbienphu,Vietnam,21.397481,103.007831
UIH,Phu Cat Airport,Phucat,Vietnam,13.954986,109.042267
PXU,Pleiku Airport,Pleiku,Vietnam,14.004522,108.017158
VII,Vinh Airport,Vinh,Vietnam,18.737569,105.670764
TMC,Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,-9.409717,119.244494
BEJ,Barau(Kalimaru) Airport,Tanjung Redep-Borneo Island,Indonesia,2.155497,117.432256
LUV,Dumatubun Airport,Langgur-Kei Islands,Indonesia,-5.661619,132.731431
LGL,Long Lellang Airport,Long Datih,Malaysia,3.421000,115.154000
ODN,Long Seridan Airport,Long Seridan,Malaysia,3.967000,115.050000
MKM,Mukah Airport,Mukah,Malaysia,2.906390,112.080000
BKM,Bakalalan Airport,Bakalalan,Malaysia,3.974000,115.618000
LWY,Lawas Airport,Lawas,Malaysia,4.849170,115.408000
BBN,Bario Airport,Bario,Malaysia,3.733890,115.479000
KUD,Kudat Airport,Kudat,Malaysia,6.922500,116.836000
TKG,Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,-5.242339,105.178939
NTX,Ranai Airport,Ranai-Natuna Besar Island,Indonesia,3.908714,108.387897
KBU,Stagen Airport,Laut Island,Indonesia,-3.294720,116.165000
ALH,Albany Airport,Albany,Australia,-34.943300,117.809000
AUU,Aurukun Airport,Aurukun,Australia,-13.353900,141.721000
BCI,Barcaldine Airport,Barcaldine,Australia,-23.565300,145.307000
BVI,Birdsville Airport,Birdsville,Australia,-25.897500,139.348000
BHQ,Broken Hill Airport,Broken Hill,Australia,-32.001400,141.472000
HTI,Hamilton Island Airport,Hamilton Island,Australia,-20.358100,148.952000
BEU,Bedourie Airport,Bedourie,Australia,-24.346100,139.460000
BUC,Burketown Airport,Burketown,Australia,-17.748600,139.534000
BQL,Boulia Airport,Boulia,Australia,-22.913300,139.900000
BHS,Bathurst Airport,Bathurst,Australia,-33.409400,149.652000
CPD,Coober Pedy Airport,Coober Pedy,Australia,-29.040000,134.721000
CNJ,Cloncurry Airport,Cloncurry,Australia,-20.668600,140.504000
CED,Ceduna Airport,Ceduna,Australia,-32.130600,133.710000
CMA,Cunnamulla Airport,Cunnamulla,Australia,-28.030000,145.622000
CUQ,Coen Airport,Coen,Australia,-13.760800,143.114000
DMD,Doomadgee Airport,Doomadgee,Australia,-17.940300,138.822000
DPO,Devonport Airport,Devonport,Australia,-41.169700,146.430000
ELC,Elcho Island Airport,Elcho Island,Australia,-12.019400,135.571000
EPR,Esperance Airport,Esperance,Australia,-33.684400,121.823000
FLS,Flinders Island Airport,Flinders Island,Australia,-40.091700,147.993000
GET,Geraldton Airport,Geraldton,Australia,-28.796100,114.707000
GLT,Gladstone Airport,Gladstone,Australia,-23.869700,151.223000
GTE,Groote Eylandt Airport,Groote Eylandt,Australia,-13.975000,136.460000
GFF,Griffith Airport,Griffith,Australia,-34.250800,146.067000
HID,Horn Island Airport,Horn Island,Australia,-10.586400,142.290000
JCK,Julia Creek Airport,Julia Creek,Australia,-20.668300,141.723000
KNS,King Island Airport,King Island,Australia,-39.877500,143.878000
KWM,Kowanyama Airport,Kowanyama,Australia,-15.485600,141.751000
LDH,Lord Howe Island Airport,Lord Howe Island,Australia,-31.538300,159.077000
IRG,Lockhart River Airport,Lockhart River,Australia,-12.786900,143.305000
LSY,Lismore Airport,Lismore,Australia,-28.830300,153.260000
LRE,Longreach Airport,Longreach,Australia,-23.434200,144.280000
MIM,Merimbula Airport,Merimbula,Australia,-36.908600,149.901000
MGT,Milingimbi Airport,Milingimbi,Australia,-12.094400,134.894000
MNG,Maningrida Airport,Maningrida,Australia,-12.056100,134.234000
MCV,McArthur River Mine Airport,McArthur River Mine,Australia,-16.442500,136.084000
MQL,Mildura Airport,Mildura,Australia,-34.229200,142.086000
MRZ,Moree Airport,Moree,Australia,-29.498900,149.845000
MOV,Moranbah Airport,Moranbah,Australia,-22.057800,148.077000
MYA,Moruya Airport,Moruya,Australia,-35.897800,150.144000
MGB,Mount Gambier Airport,Mount Gambier,Australia,-37.745600,140.785000
ONG,Mornington Island Airport,Mornington Island,Australia,-16.662500,139.178000
NRA,Narrandera Airport,Narrandera,Australia,-34.702200,146.512000
NTN,Normanton Airport,Normanton,Australia,-17.683600,141.070000
ZNE,Newman Airport,Newman,Australia,-23.417800,119.803000
OLP,Olympic Dam Airport,Olympic Dam,Australia,-30.485000,136.877000
PUG,Port Augusta Airport,Argyle,Australia,-32.506944,137.716667
PBO,Paraburdoo Airport,Paraburdoo,Australia,-23.171100,117.745000
CCK,Cocos Keeling Island Airport,Cocos Keeling Island,Cocos (Keeling) Islands,-12.188300,96.833900
GOV,Gove Airport,Gove,Australia,-12.269400,136.818000
PKE,Parkes Airport,Parkes,Australia,-33.131400,148.239000
PLO,Port Lincoln Airport,Port Lincoln,Australia,-34.605300,135.880000
EDR,Pormpuraaw Airport,Pormpuraaw,Australia,-14.896700,141.609000
PQQ,Port Macquarie Airport,Port Macquarie,Australia,-31.435800,152.863000
PTJ,Portland Airport,Portland,Australia,-38.318100,141.471000
ULP,Quilpie Airport,Quilpie,Australia,-26.612200,144.253000
RMA,Roma Airport,Roma,Australia,-26.545000,148.775000
SGO,St George Airport,St George,Australia,-28.049700,148.595000
XTG,Thargomindah Airport,Thargomindah,Australia,-27.986400,143.811000
WNR,Windorah Airport,Windorah,Australia,-25.413100,142.667000
WYA,Whyalla Airport,Whyalla,Australia,-33.058900,137.514000
WIN,Winton Airport,Winton,Australia,-22.363600,143.086000
BWT,Wynyard Airport,Burnie,Australia,-40.998900,145.731000
NAY,Beijing Nanyuan Airport,Beijing,China,39.782500,116.387778
CIF,Chifeng Airport,Chifeng,China,42.235000,118.908000
CIH,Changzhi Airport,Changzhi,China,36.247500,113.126000
DAT,Datong Airport,Datong,China,40.060300,113.482000
HET,Baita Airport,Hohhot,China,40.851422,111.824103
BAV,Baotou Airport,Baotou,China,40.560000,109.997000
SJW,Shijiazhuang Daguocun International Airport,Shijiazhuang,China,38.280686,114.697300
TGO,Tongliao Airport,Tongliao,China,43.556700,122.200000
HLH,Ulanhot Airport,Ulanhot,China,46.083000,122.017000
XIL,Xilinhot Airport,Xilinhot,China,43.915600,115.964000
BHY,Beihai Airport,Beihai,China,21.539400,109.294000
CGD,Changde Airport,Changde,China,28.918900,111.640000
DYG,Dayong Airport,Dayong,China,29.102800,110.443000
MXZ,Meixian Airport,Meixian,China,24.350000,116.133000
ZUH,Zhuhai Airport,Zhuhai,China,22.006400,113.376000
LZH,Bailian Airport,Liuzhou,China,24.207500,109.391000
ZHA,Zhanjiang Airport,Zhanjiang,China,21.214400,110.358000
ENH,Enshi Airport,Enshi,China,30.320300,109.485000
NNY,Nanyang Airport,Nanyang,China,32.980800,112.615000
XFN,Xiangfan Airport,Xiangfan,China,32.150600,112.291000
YIH,Yichang Airport,Yichang,China,30.671000,111.441000
GOQ,Golmud Airport,Golmud,China,34.633000,98.867000
IQN,Qingyang Airport,Qingyang,China,35.799700,107.603000
XNN,Xining Caojiabu Airport,Xining,China,36.527500,102.043000
ENY,Yan'an Airport,Yan'an,China,36.636900,109.554000
UYN,Yulin Airport,Yulin,China,38.269200,109.731000
LTI,Altai Airport,Altai,Mongolia,46.376400,96.221100
BYN,Bayankhongor Airport,Bayankhongor,Mongolia,46.163300,100.704000
DLZ,Dalanzadgad Airport,Dalanzadgad,Mongolia,43.591700,104.430000
HVD,Khovd Airport,Khovd,Mongolia,47.954100,91.628200
MXV,Muren Airport,Muren,Mongolia,49.663300,100.099000
DIG,Diqing Airport,Shangri-La,China,27.793600,99.677200
LUM,Mangshi Airport,Luxi,China,24.401100,98.531700
SYM,Simao Airport,Simao,China,22.793300,100.959000
ZAT,Zhaotong Airport,Zhaotong,China,27.325600,103.755000
KOW,Ganzhou Airport,Ganzhou,China,25.825800,114.912000
JDZ,Jingdezhen Airport,Jingdezhen,China,29.338600,117.176000
JIU,Jiujiang Lushan Airport,Jiujiang,China,29.733000,115.983000
JUZ,Quzhou Airport,Quzhou,China,28.965800,118.899000
LYG,Lianyungang Airport,Lianyungang,China,34.550000,119.250000
HYN,Huangyan Luqiao Airport,Huangyan,China,28.562200,121.429000
LYI,Shubuling Airport,Linyi,China,35.046100,118.412000
JJN,Quanzhou Airport,Quanzhou,China,24.796400,118.590000
TXN,Tunxi International Airport,Huangshan,China,29.733300,118.256000
WEF,Weifang Airport,Weifang,China,36.646700,119.119000
WUX,Wuxi Airport,Wuxi,China,31.494400,120.429000
WUS,Nanping Wuyishan Airport,Wuyishan,China,27.701900,118.001000
WNZ,Wenzhou Yongqiang Airport,Wenzhou,China,27.912200,120.852000
YNZ,Yancheng Airport,Yancheng,China,33.385600,120.125000
YIW,Yiwu Airport,Yiwu,China,29.344700,120.032000
HSN,Zhoushan Airport,Zhoushan,China,29.934200,122.362000
BPX,Qamdo Bangda Airport,Bangda,China,30.553600,97.108300
DAX,Dachuan Airport,Dazhou,China,31.300000,107.500000
GYS,Guangyuan Airport,Guangyuan,China,32.391100,105.702000
LZO,Luzhou Airport,Luzhou,China,28.852200,105.393000
MIG,Mianyang Airport,Mianyang,China,31.428100,104.741000
NAO,Nanchong Airport,Nanchong,China,30.754000,106.062000
LZY,Nyingchi Airport,Nyingchi,China,29.303300,94.335300
WXN,Wanxian Airport,Wanxian,China,30.836100,108.406000
AKU,Aksu Airport,Aksu,China,41.262500,80.291700
KCA,Kuqa Airport,Kuqa,China,41.718100,82.986900
KRL,Korla Airport,Korla,China,41.697800,86.128900
KRY,Karamay Airport,Karamay,China,45.617000,84.883000
YIN,Yining Airport,Yining,China,43.955800,81.330300
HEK,Heihe Airport,Heihe,China,50.250000,127.300000
JMU,Jiamusi Airport,Jiamusi,China,46.843394,130.465389
JNZ,Jinzhou Airport,Jinzhou,China,41.101400,121.062000
NDG,Qiqihar Sanjiazi Airport,Qiqihar,China,47.239628,123.918131
YNJ,Yanji Airport,Yanji,China,42.882800,129.451258
ORH,Worcester Regional Airport,Worcester,United States,42.267300,-71.875700
AQG,Anqing Airport,Anqing,China,30.582200,117.050200
JGS,Jing Gang Shan Airport,Ji An,China,26.899700,114.737500
SHP,Shanhaiguan Airport,Qinhuangdao,China,39.968100,119.731000
YCU,Zhangxiao,Yuncheng,China,35.018000,110.993000
LHW,Lanzhou Airport,Lanzhou,China,36.117000,103.617000
JGN,Jiayuguan Airport,Jiayuguan,China,39.856900,98.341400
DDG,Dandong,Dandong,China,40.025500,124.286600
DSN,Ordos Ejin Horo,Dongsheng,China,39.850000,110.033000
PZI,Panzhihua,Panzhihua,China,26.540000,101.799000
DIB,Dibrugarh Airport,Dibrugarh,India,27.483900,95.016900
PVC,Provincetown Muni,Provincetown,United States,42.071945,-70.221390
LKE,Kenmore Air Harbor Seaplane Base,Seattle,United States,47.629000,-122.339000
SBH,Saint Barthelemy,Gustavia,France,17.902300,-62.832400
TZA,Belize City Municipal Airport,Belize,Belize,17.534400,-88.298000
FSZ,Mt. Fuji Shizuoka Airport,Shizuoka,Japan,34.796111,138.189444
NVI,Navoi Airport,Navoi,Uzbekistan,40.117200,65.170800
QSF,Ain Arnat Airport,Setif,Algeria,36.178100,5.324490
LRH,La Rochelle-Ile de Re,La Rochelle,France,46.179200,-1.195280
AZA,Phoenix-Mesa Gateway,Mesa,United States,33.307833,-111.655000
ZQW,Zweibruecken,Zweibruecken,Germany,49.209445,7.401323
AKP,Anaktuvuk Pass Airport,Anaktuvuk Pass,United States,68.133600,-151.743000
ANV,Anvik Airport,Anvik,United States,62.646700,-160.191000
ATK,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,United States,70.467300,-157.436000
GAM,Gambell Airport,Gambell,United States,63.766800,-171.733000
HPB,Hooper Bay Airport,Hooper Bay,United States,61.523900,-166.147000
KAL,Kaltag Airport,Kaltag,United States,64.319100,-158.741000
KSM,St Marys Airport,St Mary's,United States,62.060500,-163.302000
KVL,Kivalina Airport,Kivalina,United States,67.736200,-164.563000
MYU,Mekoryuk Airport,Mekoryuk,United States,60.371400,-166.271000
PHO,Point Hope Airport,Point Hope,United States,68.348800,-166.799000
RBY,Ruby Airport,Ruby,United States,64.727200,-155.470000
SHH,Shishmaref Airport,Shishmaref,United States,66.249600,-166.089000
SVA,Savoonga Airport,Savoonga,United States,63.686400,-170.493000
WTK,Noatak Airport,Noatak,United States,67.566100,-162.975000
ARC,Arctic Village Airport,Arctic Village,United States,68.114700,-145.579000
FON,Arenal Airport,La Fortuna/San Carlos,Costa Rica,10.478000,-84.634500
TMU,Tambor Airport,Nicoya,Costa Rica,9.738520,-85.013800
CYZ,Cauayan Airport,Cauayan,Philippines,16.929861,121.753036
GVR,Governador Valadares Airport,Governador Valadares,Brazil,-18.895200,-41.982200
QBC,Bella Coola Airport,Bella Coola,Canada,52.387500,-126.596000
HGR,Hagerstown Regional Richard A Henson Field,Hagerstown,United States,39.707900,-77.729500
ACR,Araracuara Airport,Araracuara,Colombia,-0.580000,-72.410000
GOP,Gorakhpur Airport,Gorakhpur,India,26.739708,83.449708
SDP,Sand Point Airport,Sand Point,United States,55.315000,-160.523000
HMI,Hami Airport,Hami,China,42.841400,93.669200
GBT,Gorgan Airport,Gorgan,Iran,36.909381,54.401339
IIL,Ilam Airport,Ilam,Iran,33.586606,46.404842
PFQ,Parsabade Moghan Airport,Parsabad,Iran,39.603606,47.881500
LGQ,Nueva Loja Airport,Lago Agrio,Ecuador,0.093056,-76.867500
TCG,Tacheng Airport,Tacheng,China,46.672500,83.340800
MQM,Mardin Airport,Mardin,Turkey,37.223300,40.631700
DRG,Deering Airport,Deering,United States,66.069600,-162.766000
LEN,Leon Airport,Leon,Spain,42.589000,-5.655556
RGS,Burgos Airport,Burgos,Spain,42.357628,-3.620764
EGM,Sege Airport,Sege,Solomon Islands,-8.578890,157.876000
DHM,Kangra Airport,Kangra,India,32.165100,76.263400
IGG,Igiugig Airport,Igiugig,United States,59.324000,-155.902000
KVC,King Cove Airport,King Cove,United States,55.116300,-162.266000
PTH,Port Heiden Airport,Port Heiden,United States,56.959100,-158.633000
TOG,Togiak Airport,Togiak Village,United States,59.052800,-160.397000
EGN,Geneina Airport,Geneina,Sudan,13.481700,22.467200
LKH,Long Akah Airport,Long Akah,Malaysia,3.300000,114.783000
TGC,Tanjung Manis Airport,Tanjung Manis,Malaysia,2.177840,111.202000
WLH,Walaha Airport,Walaha,Vanuatu,-15.412000,167.691000
CHG,Chaoyang Airport,Chaoyang,China,41.538100,120.435000
SKT,Sialkot Airport,Sialkot,Pakistan,32.535600,74.363900
PDP,Capitan Corbeta C A Curbelo International Airport,Punta del Este,Uruguay,-34.855139,-55.094278
WVB,Walvis Bay Airport,Walvis Bay,Namibia,-22.979900,14.645300
AOE,Anadolu Airport,Eskissehir,Turkey,39.809858,30.519378
CKZ,Canakkale Airport,Canakkale,Turkey,40.137722,26.426777
MSR,Mus Airport,Mus,Turkey,38.747769,41.661236
SIC,Sinop Airport,Sinop,Turkey,42.015800,35.066400
TEQ,Tekirdag Corlu Airport,Corlu,Turkey,41.138250,27.919094
VQS,Vieques Airport,Vieques Island,Puerto Rico,18.115800,-65.422700
YIF,St Augustin Airport,St-Augustin,Canada,51.211700,-58.658300
HDM,Hamadan Airport,Hamadan,Iran,34.869167,48.552500
GFN,Grafton Airport,Grafton,Australia,-29.759400,153.030000
OAG,Orange Airport,Orange,Australia,-33.381700,149.133000
TRO,Taree Airport,Taree,Australia,-31.888600,152.514000
COQ,Choibalsan Airport,Choibalsan,Mongolia,48.135700,114.646000
ESC,Delta County Airport,Escanaba,United States,45.722778,-87.093611
YAK,Yakutat,Yakutat,United States,59.301200,-139.393700
CPX,Culebra Airport,Culebra Island,Puerto Rico,18.312700,-65.303400
MWA,Williamson Country Regional Airport,Marion,United States,37.754957,-89.011094
IMT,Ford Airport,Iron Mountain,United States,45.818361,-88.114556
MQT,Sawyer International Airport,Marquette,United States,46.353611,-87.395278
AET,Allakaket Airport,Allakaket,United States,66.551900,-152.622200
MTJ,Montrose Regional Airport,Montrose CO,United States,38.509794,-107.894242
RIW,Riverton Regional,Riverton WY,United States,43.064167,-108.459722
PDT,Eastern Oregon Regional Airport,Pendleton,United States,45.695000,-118.841389
EAT,Pangborn Field,Wenatchee,United States,47.398000,-120.206000
BNY,Bellona,Bellona,Solomon Islands,-11.302000,159.800000
RMT,Rimatara,Rimatara,French Polynesia,-22.637253,-152.805192
OHE,Heilongjiang Mohe Airport,Mohe County,China,52.915000,122.427000
JNG,Jining Airport,Jining,China,35.417000,116.533000
DRK,Drake Bay Airport,Puntarenas,Costa Rica,8.718890,-83.641700
AAT,Altay Airport,Altay,China,47.866667,88.116667
NZH,Manzhouli,Manzhouli,China,49.566667,117.329444
WUA,Wuhai,Wuhai,China,39.794444,106.799444
BRD,Brainerd Lakes Rgnl,Brainerd,United States,46.398308,-94.138078
LWB,Greenbrier Valley Airport,Lewisburg,United States,37.858333,-80.399444
PGV,Pitt-Greenville Airport,Greenville,United States,35.635278,-77.385278
CYF,Chefornak Airport,Chefornak,United States,60.149167,-164.285556
BKG,Branson LLC,Branson,United States,36.531994,-93.200556
TEN,Tongren,Tongren,China,27.884000,109.310000
NBC,Begishevo,Nizhnekamsk,Russia,55.340000,52.060000
UST,St. Augustine Airport,St. Augustine Airport,United States,29.959167,-81.339722
STS,Charles M Schulz Sonoma Co,Santa Rosa,United States,38.508978,-122.812880
ASE,Aspen Pitkin County Sardy Field,Aspen,United States,39.223200,-106.869000
HHH,Hilton Head,Hilton Head,United States,32.216000,-80.752000
TVF,Thief River Falls,Thief River Falls,United States,48.065556,-96.185000
CZH,Municipal,Corozal,Belize,18.382200,-88.411900
GDZ,Gelendzik,Gelendzik,Russia,44.566667,38.016667
GUC,Gunnison - Crested Butte,Gunnison,United States,38.533889,-106.933056
PGD,Charlotte County-Punta Gorda Airport,Punta Gorda,United States,26.919722,-81.990556
JHW,Chautauqua County-Jamestown,Jamestown,United States,42.153333,-79.258056
SHD,Shenandoah Valley Regional Airport,Weyers Cave,United States,38.263889,-78.896389
DIK,Dickinson Theodore Roosevelt Regional Airport,Dickinson,United States,46.797500,-102.801944
SDY,Sidney-Richland Municipal Airport,Sidney,United States,47.706944,-104.192500
CDR,Chadron Municipal Airport,Chadron,United States,42.837500,-103.095556
AIA,Alliance Municipal Airport,Alliance,United States,42.053333,-102.803889
MCK,McCook Regional Airport,McCook,United States,40.206389,-100.592222
GDV,Dawson Community Airport,Glendive,United States,47.138611,-104.807222
OLF,LM Clayton Airport,Wolf Point,United States,48.094444,-105.575000
ALS,San Luis Valley Regional Airport,Alamosa,United States,37.435000,-105.866667
CNY,Canyonlands Field,Moab,United States,38.755000,-109.754722
VEL,Vernal Regional Airport,Vernal,United States,40.440833,-109.510000
SOW,Show Low Regional Airport,Show Low,United States,34.265556,-110.005556
MMH,Mammoth Yosemite Airport,Mammoth Lakes,United States,37.624049,-118.837772
EMK,Emmonak Airport,Emmonak,United States,62.786111,-164.490833
UNK,Unalakleet Airport,Unalakleet,United States,63.888333,-160.798889
SHX,Shageluk Airport,Shageluk,United States,62.692222,-159.569167
CHU,Chuathbaluk Airport,Chuathbaluk,United States,61.579167,-159.215556
NUI,Nuiqsut Airport,Nuiqsut,United States,70.210000,-151.005556
EEK,Eek Airport,Eek,United States,60.213611,-162.043889
KUK,Kasigluk Airport,Kasigluk,United States,60.873333,-162.524444
KWT,Kwethluk Airport,Kwethluk,United States,60.790278,-161.443611
KWK,Kwigillingok Airport,Kwigillingok,United States,59.876389,-163.168611
MLL,Marshall Don Hunter Sr. Airport,Marshall,United States,61.864642,-162.026111
RSH,Russian Mission Airport,Russian Mission,United States,61.775000,-161.319444
WTL,Tuntutuliak Airport,Tuntutuliak,United States,60.335278,-162.666944
KLL,Levelock Airport,Levelock,United States,59.128056,-156.858611
HUS,Hughes Airport,Hughes,United States,66.039167,-154.264722
HSL,Huslia Airport,Huslia,United States,65.697778,-156.351389
NUL,Nulato Airport,Nulato,United States,64.729444,-158.074167
TAL,Tanana Airport,Tanana,United States,65.179556,-152.075833
VEE,Venetie Airport,Venetie,United States,67.008611,-146.366389
SHG,Shungnak Airport,Shungnak,United States,66.888056,-157.162500
KBC,Birch Creek Airport,Brich Creek,United States,66.256708,-145.815319
VIS,Visalia Municipal Airport,Visalia,United States,36.318611,-119.392778
MCE,Merced Municipal Airport,Merced,United States,37.284722,-120.513889
TWB,Toowoomba,Toowoomba,Australia,-27.542778,151.916389
HNH,Hoonah Airport,Hoonah,United States,58.096111,-135.409722
CGA,Craig Seaplane Base,Craig,United States,55.478889,-133.147778
HYL,Hollis Seaplane Base,Hollis,United States,55.481667,-132.646111
MTM,Metlakatla Seaplane Base,Metakatla,United States,55.131111,-131.578056
KTB,Thorne Bay Seaplane Base,Thorne Bay,United States,55.688056,-132.536667
KCQ,Chignik Lake Airport,Chignik Lake,United States,56.255000,-158.775278
EGX,Egegik Airport,Egegik,United States,58.185556,-157.375556
KCL,Chignik Lagoon Airport,Chignik Lagoon,United States,56.311111,-158.534167
KPV,Perryville Airport,Perryville,United States,55.906667,-159.160833
PIP,Pilot Point Airport,Pilot Point,United States,57.585393,-157.571944
WSN,South Naknek Airport,South Naknek,United States,58.702222,-157.002500
ABL,Ambler Airport,Ambler,United States,67.106389,-157.857500
BKC,Buckland Airport,Buckland,United States,65.981667,-161.149167
IAN,Bob Baker Memorial Airport,Kiana,United States,66.975833,-160.436667
OBU,Kobuk Airport,Kobuk,United States,66.912222,-156.897222
ORV,Robert Curtis Memorial Airport,Noorvik,United States,66.817500,-161.022222
WLK,Selawik Airport,Selawik,United States,66.600000,-159.985833
KTS,Brevig Mission Airport,Brevig Mission,United States,65.331389,-166.465833
ELI,Elim Airport,Elim,United States,64.615000,-162.270556
GLV,Golovin Airport,Golovin,United States,64.550556,-163.007222
TLA,Teller Airport,Teller,United States,65.240278,-166.339444
WAA,Wales Airport,Wales,United States,65.622500,-168.095000
WMO,White Mountain Airport,White Mountain,United States,64.689167,-163.412778
KKA,Koyuk Alfred Adams Airport,Koyuk,United States,64.939444,-161.154167
